"X1","X2","X3","X4","y"
1,1.37095844714667,1.16310894818377,-0.594459812758267,4.16812387565332
1,-0.564698171396089,-0.190234643523887,-0.215840017427682,0.787454763099418
1,0.363128411337339,-0.289455800744243,0.0838209271481852,0.592688716196602
1,0.63286260496104,-0.398845783068108,0.538968121680618,2.17495672812812
1,0.404268323140999,0.709242563582347,0.764907724089583,0.787308823125142
1,-0.106124516091484,-1.62264727332161,-0.0786741917547377,-0.731517813980105
1,1.51152199743894,0.771784454597905,0.448417030593967,5.09269842058705
1,-0.0946590384130976,-1.28797418826606,1.88326534460478,2.51755056955326
1,2.01842371387704,0.891575880999414,0.505845897563812,6.36056076803441
1,-0.062714099052421,-0.177833431545929,-0.375164619438946,0.253391609595536
1,1.30486965422349,1.70440468358434,-0.0294078745936748,3.74121486755409
1,2.28664539270111,-1.28650611462245,1.76121373717122,4.22733020899939
1,-1.38886070111234,-0.495561568513902,-0.505635116582361,-2.60961294197439
1,-0.278788766817371,0.21527544050067,1.3745776165443,4.36327061732256
1,-0.133321336393658,0.2900738682433,-2.01216631555266,0.916995556441478
1,0.635950398070074,-1.42432075433394,1.22080636860614,1.75693043881587
1,-0.284252921416072,-0.0866060832677186,-0.437947784474074,-1.38301269952195
1,-2.65645542090478,-1.54815691398255,0.82458720388935,-2.76764192886052
1,-2.44046692857552,0.543092031732559,0.280049596319103,-0.785887284097925
1,1.32011334573019,-0.511611854391066,0.947362239201079,3.32923834868253
1,-0.306638594078475,0.364090477851471,1.10238516284633,1.81601589653858
1,-1.78130843398,1.10927356252772,1.84253617160465,-1.74046729958833
1,-0.171917355759621,0.178637213207971,-0.130514613189048,1.42816437082822
1,1.2146746991726,0.809893694226078,1.4256394783405,5.5043811187386
1,1.89519346126497,-0.0946273733898364,-0.274753011954466,1.36027485919835
1,-0.4304691316062,0.0357479028921831,0.368747460834289,1.42192726599003
1,-0.25726938276893,0.560462537039935,1.06442406449609,3.84330846129382
1,-1.76316308519478,0.0313939340937981,0.115369963825191,-2.80262968426657
1,0.460097354831271,-0.323660812735048,1.5830135211871,0.341629280695399
1,-0.639994875960119,-1.01311058236031,-0.153946117523319,-1.57949167648412
1,0.455450123241219,1.00016662219383,-0.343007723290685,1.31404525285489
1,0.704837337228819,1.97405326029383,-1.42665151406095,2.00355709115391
1,1.03510352196992,0.958720903910071,0.944785226016166,3.04359160117758
1,-0.608926375407211,1.04259672080871,-1.44180772865437,-0.262557106753765
1,0.50495512329797,-0.618742408729163,-0.838609023387741,-2.85294897584476
1,-1.71700867907334,0.111533414975221,0.326187581692749,1.96263263001813
1,-0.784459008379496,0.104663526456253,-0.466225673393552,-1.88146139426611
1,-0.850907594176518,0.598506493514879,-0.896954009555822,-1.83690500012237
1,-2.41420764994663,-0.315303041044784,1.32396186075139,-2.79217909304696
1,0.0361226068922556,-0.799915557245283,1.4897294356538,-0.411479123438199
1,0.205998600200254,-0.139386263211812,-1.2097417807704,-4.08371170090622
1,-0.361057298548666,2.81482750904043,-0.709522511292135,4.0719340779681
1,0.758163235699517,-0.347179031461713,1.00392935348173,4.24372915783548
1,-0.726704827076575,0.986583251607527,0.170813444640203,1.1525995096466
1,-1.36828104441929,-1.68311824852849,-0.261189962923581,-5.85157581246844
1,0.432818025888717,2.96817388527938,0.693673736995529,7.67489975159055
1,-0.811393176186672,-1.46649260451899,1.21610040623988,0.573620713278669
1,1.44410126172125,0.140510306596344,1.21386693040438,5.33063404883489
1,-0.431446202613345,0.0443766753972534,-0.483672405892539,1.58217104427402
1,0.655647883402207,-0.180428665714708,0.229087426543827,-0.804219543960499
1,0.321925265203947,-1.64330032220271,-0.770576570757061,-3.72755247743289
1,-0.783838940880375,-0.987084153823811,-0.456690421296081,-0.259898287794712
1,1.57572751979198,1.10980122234667,-0.956250094482353,2.81669168146948
1,0.642899305717316,0.159225485522219,-0.92673127877162,-0.210380803829366
1,0.0897606465996057,-0.0471324648009502,0.271373289581419,1.07320146493961
1,0.276550747291463,0.317707755250568,-0.271860736924547,4.17193071818484
1,0.679288816055271,0.176100927075849,-1.73085535034892,-4.27723100954577
1,0.0898328865790817,0.16619147923892,-1.3637032964057,-0.220527402102467
1,-2.99309008315293,0.78120997520637,-0.523240434741553,-2.8266448818369
1,0.284882953530659,0.61682818612839,1.65345599078321,3.27642802597596
1,-0.367234642740975,1.30209928437926,0.664798076238605,4.08376016276065
1,0.185230564865609,-0.0828810948108588,-0.727003801467146,0.937685823241917
1,0.581823727365507,0.349331107963773,-0.0505583804903147,3.35683948257295
1,1.39973682729268,-2.16201344010594,-1.2943823897541,-3.2283337679437
1,-0.727292059474465,1.33849309764275,-1.79639785519503,2.6574814999314
1,1.30254263204414,0.894683230665966,-0.40075175734941,6.81718805206508
1,0.335848119752074,-0.202921418881987,-0.788845694935687,-1.35815152598962
1,1.03850609869762,1.89361192635631,-1.05371775003541,3.91856454907706
1,0.920728568290646,-0.2411801702311,0.880891646733882,1.25205980259844
1,0.720878162866862,0.352035694248259,-1.4664351338219,-0.118035381413936
1,-1.04311893856785,-1.47530587758406,-2.04764569118247,-6.32335889203472
1,-0.0901863866107067,0.212672537336879,-0.874944638874385,2.53295557729333
1,0.623518161999544,-0.774594236401811,-0.767852654774002,-1.28846950901099
1,-0.953523357772344,-0.628952941006023,0.104404591432011,-0.956745574808471
1,-0.542828814573857,1.90129808641321,1.45330932849162,3.4220115095933
1,0.580996497681682,1.176456540892,1.32255020655692,3.91420237074756
1,0.768178737834591,-0.690383337715448,2.94902893086247,3.71346736677984
1,0.463767588540167,0.957006961315253,1.84211934243014,2.88439464601918
1,-0.885776297409679,1.01591492712064,0.12606239707427,0.669854532366357
1,-1.09978089864786,0.598813822585491,0.107098239753926,1.71027010887655
1,1.51270700980493,0.0121162898405873,0.0259030816161809,1.80669335717401
1,0.257921437532031,0.27065425039756,0.438230385991974,-0.410328446428955
1,0.0884402291595864,0.860967970121142,-0.379322054946547,1.26248173825338
1,-0.120896537539089,-0.380009343422669,0.0594075782278653,-1.13164776865278
1,-1.19432889516053,1.55762475726451,-1.68010186739484,-2.42434423950239
1,0.611996898040387,-0.118425102227477,1.14629099489306,2.04745194451743
1,-0.217139845746521,1.13584691057108,-1.38673804048574,-0.869223969024031
1,-0.182756706331922,0.26923190208271,0.860476684526382,1.59742345250097
1,0.93334632857116,-0.658056434647209,0.391408012364098,1.38406058071048
1,0.821773110508249,-0.0632752706951864,-2.3215494492717,-0.489876302789801
1,1.39211637593427,0.54494969709443,0.934063477155667,6.3135908460434
1,-0.476173923054674,-0.572591281022965,0.645798309219785,-0.472102239739474
1,0.650348560726305,-0.597399409300778,1.07446181666319,4.97566610506062
1,1.39111045639,0.592124556894194,-1.22601129720086,0.99848083255906
1,-1.1107888794479,0.590941403340404,0.932196250881858,-0.745877978814998
1,-0.860792586877842,1.09253941810376,-1.35870597165874,-1.89630472810657
1,-1.13173868085377,0.546119556290884,0.41423322875619,1.81090291822032
1,-1.4592139995024,0.923549554506023,-0.528856931596925,-0.0778719320727913
1,0.0799825532411612,-0.506464259769616,0.0526157282540128,0.84613283369816
1,0.65320433964919,1.66408768222796,-0.70450254570372,4.65055626500427
1,1.20096537559849,0.658908656341322,-0.138027077781344,1.89111412199071
1,1.04475108716773,-0.262016288159421,0.741821283990657,4.66233196252659
1,-1.00320864683985,-0.456256940566973,1.76665935607761,2.23932730840179
1,1.84848190167275,-1.37198906039116,-1.00857194596138,-0.738217531188145
1,-0.666773408757817,0.780781758339161,-1.12022846039235,-1.09128839444787
1,0.105513812456069,-1.55653261677041,-0.416140490717933,-2.42643298361883
1,-0.422255881868856,1.37274519225926,0.261054967485758,1.20875312157061
1,-0.122350171954971,-0.276414400917907,0.419986551379844,-0.635271089015951
1,0.188193034501498,0.389394145464634,0.55057380582472,4.30065626903388
1,0.119160957997006,-0.946826313792043,-3.01801009012629,-4.48162450068273
1,-0.0250925508674029,0.831188231134709,1.04754338385091,4.1179728376315
1,0.108072727942033,1.42447340558695,0.156188906105821,4.94894445409072
1,-0.485435235846668,-0.23200694681292,0.920988164152034,2.58604019915501
1,-0.504217130687904,1.38083770267844,-0.258130398757469,1.58824250913688
1,-1.66109907991481,0.53010501751893,2.16408763452294,0.129042222805446
1,-0.382333726873818,0.479246639957998,0.40290248392258,2.22051375070668
1,-0.5126502578778,0.607743004497382,-3.50666591339882,-5.18915714413536
1,2.7018910003448,-0.709897200577616,-2.2324787681802,0.631681421547634
1,-1.36211623118972,-0.365234089303035,-0.867364631671558,-5.8056508222258
1,0.137256218558607,-1.47470943149775,-2.702008488233,-2.17409932670138
1,-1.49362506731629,-1.56056143045424,0.0210658527867841,-1.58061422132486
1,-1.4704357414368,0.185930597323099,-0.636371876659303,0.497367216547088
1,0.124702386197007,-1.32285855119112,-0.406337929655755,0.55701497783047
1,-0.996639134884037,-0.15907214923406,-1.1238545812745,-4.5368370142137
1,-0.0018226143047082,-1.65742454476286,-1.37737235291131,-5.22762655435728
1,-0.428258881425815,1.16075381592718,0.648894720904391,3.33094324771807
1,-0.613671606449495,0.492863743944886,0.427225101187099,0.779801958296512
1,-2.02467784541911,-0.882853056275303,-0.126906525934195,-4.18513526299906
1,-1.22474795035999,0.381223213208745,0.197968182391253,0.160858285722457
1,0.179516441117938,0.861577871692326,-1.0091463438293,2.2735901696442
1,0.567620594423535,-1.64342114533095,0.133163658126153,-1.0792290529646
1,-0.492877353553475,-0.181845745738601,1.30656576163741,0.712748954346444
1,6.28840653511241e-05,-0.114608584527192,-1.1169862004389,-1.6096573322417
1,1.12288964337997,0.409391441320627,-1.39971475049535,2.668710584961
1,1.43985574297619,-0.727517915977506,1.0718317404825,1.29153816559887
1,-1.09711376840582,0.675366586201336,-0.784827513666499,-1.33911438518329
1,-0.117319560250177,-0.267722712006732,-1.84472852222678,-2.40500649136169
1,1.2014984009197,-0.578796346431862,1.02973860506608,-2.18571249521979
1,-0.469729580566301,-1.36170834749376,0.380208027371217,-0.442957230855331
1,-0.0524694849389963,-2.45775803860105,-1.45613437322484,-3.88634760684961
1,-0.0861072982370896,-0.467099381623673,-0.372207601655056,0.137098162661325
1,-0.887679017906432,1.78499980513671,2.44519132402321,3.23462400268681
1,-0.444684004884738,0.669360629310258,-0.359267647330195,0.656967022586387
1,-0.0294448790882381,-0.85367195397312,0.181029640618343,-1.95412930653298
1,-0.413868849057924,0.275772340984133,0.0303779758885312,-0.102416953409201
1,1.1133860233682,-1.86486345888461,-1.09869397212603,-2.64711504066694
1,-0.480992841653982,0.76461160384975,1.20027204303338,1.4770381471707
